route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
L1,L,L1-1-L-0023,Piața Romană,1,S4
L1,L,L1-1-L-0024,Piața Romană,1,S4
L1,L,L1-1-L-0025,Piața Romană,1,S4
L1,SD,L1-1-SD-0026,Piața Romană,1,S4
L1,SD,L1-1-SD-0027,Piața Romană,1,S4
L1,SD,L1-1-SD-0028,Piața Romană,1,S4
L1,SD,L1-1-SD-0029,Piața Romană,1,S4
L1,SD,L1-1-SD-0030,Piața Romană,1,S4
L3,L,L3-0-L-0031,Făt Frumos,0,S5
L3,L,L3-0-L-0032,Făt Frumos,0,S5
L3,L,L3-0-L-0033,Făt Frumos,0,S5
L3,L,L3-0-L-0034,Făt Frumos,0,S5
L3,L,L3-0-L-0035,Făt Frumos,0,S5
L3,L,L3-0-L-0036,Făt Frumos,0,S5
L3,L,L3-0-L-0037,Făt Frumos,0,S5
L3,L,L3-0-L-0038,Făt Frumos,0,S5
L3,L,L3-0-L-0039,Făt Frumos,0,S5
L3,L,L3-0-L-0040,Făt Frumos,0,S5
L3,L,L3-0-L-0041,Făt Frumos,0,S5
L3,L,L3-0-L-0042,Făt Frumos,0,S5
L3,L,L3-0-L-0043,Făt Frumos,0,S5
L3,L,L3-0-L-0044,Făt Frumos,0,S5
L3,L,L3-0-L-0045,Făt Frumos,0,S5
L3,L,L3-0-L-0046,Făt Frumos,0,S5
L3,L,L3-0-L-0047,Făt Frumos,0,S5
L3,L,L3-0-L-0048,Făt Frumos,0,S5
L3,L,L3-0-L-0049,Făt Frumos,0,S5
L3,L,L3-0-L-0050,Făt Frumos,0,S5
L3,L,L3-0-L-0051,Făt Frumos,0,S5
L3,L,L3-0-L-0052,Făt Frumos,0,S5
L3,L,L3-0-L-0053,Făt Frumos,0,S5
L3,L,L3-0-L-0054,Făt Frumos,0,S5
L3,L,L3-0-L-0055,Făt Frumos,0,S5
L3,L,L3-0-L-0056,Făt Frumos,0,S5
L3,L,L3-0-L-0057,Făt Frumos,0,S5
L3,L,L3-0-L-0058,Făt Frumos,0,S5
L3,L,L3-0-L-0059,Făt Frumos,0,S5
L3,L,L3-0-L-0060,Făt Frumos,0,S5
L3,L,L3-0-L-0061,Făt Frumos,0,S5
L3,L,L3-0-L-0062,Făt Frumos,0,S5
L3,L,L3-0-L-0063,Făt Frumos,0,S5
L3,L,L3-0-L-0064,Făt Frumos,0,S5
L3,L,L3-0-L-0065,Făt Frumos,0,S5
L3,L,L3-0-L-0066,Făt Frumos,0,S5
L3,L,L3-0-L-0067,Făt Frumos,0,S5
L3,L,L3-0-L-0068,Făt Frumos,0,S5
L3,L,L3-0-L-0069,Făt Frumos,0,S5
L3,L,L3-0-L-0070,Făt Frumos,0,S5
L3,L,L3-0-L-0071,Făt Frumos,0,S5
L3,L,L3-0-L-0072,Făt Frumos,0,S5
L3,L,L3-0-L-0073,Făt Frumos,0,S5
L3,L,L3-0-L-0074,Făt Frumos,0,S5
L3,L,L3-0-L-0075,Făt Frumos,0,S5
L3,L,L3-0-L-0076,Făt Frumos,0,S5
L3,L,L3-0-L-0077,Făt Frumos,0,S5
L3,L,L3-0-L-0078,Făt Frumos,0,S5
L3,L,L3-0-L-0079,Făt Frumos,0,S5
L3,L,L3-0-L-0080,Făt Frumos,0,S5
L3,L,L3-0-L-0081,Făt Frumos,0,S5
L3,L,L3-0-L-0082,Făt Frumos,0,S5
L3,L,L3-0-L-0083,Făt Frumos,0,S5
L3,L,L3-0-L-0084,Făt Frumos,0,S5
L3,L,L3-0-L-0085,Făt Frumos,0,S5
L3,L,L3-0-L-0086,Făt Frumos,0,S5
L3,L,L3-0-L-0087,Făt Frumos,0,S5
L3,L,L3-0-L-0088,Făt Frumos,0,S5
L3,L,L3-0-L-0089,Făt Frumos,0,S5
L3,L,L3-0-L-0090,Făt Frumos,0,S5
L3,L,L3-0-L-0091,Făt Frumos,0,S5
L3,L,L3-0-L-0092,Făt Frumos,0,S5
L3,L,L3-0-L-0093,Făt Frumos,0,S5
L3,L,L3-0-L-0094,Făt Frumos,0,S5
L3,L,L3-0-L-0095,Făt Frumos,0,S5
L3,L,L3-0-L-0096,Făt Frumos,0,S5
L3,L,L3-0-L-0097,Făt Frumos,0,S5
L3,L,L3-0-L-0098,Făt Frumos,0,S5
L3,L,L3-0-L-0099,Făt Frumos,0,S5
L3,L,L3-0-L-0100,Făt Frumos,0,S5
L3,L,L3-0-L-0101,Făt Frumos,0,S5
L3,L,L3-0-L-0102,Făt Frumos,0,S5
L3,L,L3-0-L-0103,Făt Frumos,0,S5
L3,L,L3-0-L-0104,Făt Frumos,0,S5
L3,L,L3-0-L-0105,Făt Frumos,0,S5
L3,L,L3-0-L-0106,Făt Frumos,0,S5
L3,L,L3-0-L-0107,Făt Frumos,0,S5
L3,L,L3-0-L-0108,Făt Frumos,0,S5
L3,L,L3-0-L-0109,Făt Frumos,0,S5
L3,L,L3-0-L-0110,Făt Frumos,0,S5
L3,L,L3-0-L-0111,Făt Frumos,0,S5
L3,L,L3-0-L-0112,Piața U.T.A.,0,S5
L3,SD,L3-0-SD-0113,Făt Frumos,0,S5
L3,SD,L3-0-SD-0114,Făt Frumos,0,S5
L3,SD,L3-0-SD-0115,Făt Frumos,0,S5
L3,SD,L3-0-SD-0116,Făt Frumos,0,S5
L3,SD,L3-0-SD-0117,Făt Frumos,0,S5
L3,SD,L3-0-SD-0118,Făt Frumos,0,S5
L3,SD,L3-0-SD-0119,Făt Frumos,0,S5
L3,SD,L3-0-SD-0120,Făt Frumos,0,S5
L3,SD,L3-0-SD-0121,Făt Frumos,0,S5
L3,SD,L3-0-SD-0122,Făt Frumos,0,S5
L3,SD,L3-0-SD-0123,Făt Frumos,0,S5
L3,SD,L3-0-SD-0124,Făt Frumos,0,S5
L3,SD,L3-0-SD-0125,Făt Frumos,0,S5
L3,SD,L3-0-SD-0126,Făt Frumos,0,S5
L3,SD,L3-0-SD-0127,Făt Frumos,0,S5
L3,SD,L3-0-SD-0128,Făt Frumos,0,S5
L3,SD,L3-0-SD-0129,Făt Frumos,0,S5
L3,SD,L3-0-SD-0130,Făt Frumos,0,S5
L3,SD,L3-0-SD-0131,Făt Frumos,0,S5
L3,SD,L3-0-SD-0132,Făt Frumos,0,S5
L3,SD,L3-0-SD-0133,Făt Frumos,0,S5
L3,SD,L3-0-SD-0134,Făt Frumos,0,S5
L3,SD,L3-0-SD-0135,Făt Frumos,0,S5
L3,SD,L3-0-SD-0136,Făt Frumos,0,S5
L3,SD,L3-0-SD-0137,Făt Frumos,0,S5
L3,SD,L3-0-SD-0138,Făt Frumos,0,S5
L3,SD,L3-0-SD-0139,Făt Frumos,0,S5
L3,SD,L3-0-SD-0140,Făt Frumos,0,S5
L3,SD,L3-0-SD-0141,Făt Frumos,0,S5
L3,SD,L3-0-SD-0142,Făt Frumos,0,S5
L3,SD,L3-0-SD-0143,Făt Frumos,0,S5
L3,SD,L3-0-SD-0144,Piața U.T.A.,0,S5
L3,L,L3-1-L-0145,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0146,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0147,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0148,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0149,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0150,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0151,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0152,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0153,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0154,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0155,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0156,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0157,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0158,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0159,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0160,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0161,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0162,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0163,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0164,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0165,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0166,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0167,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0168,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0169,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0170,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0171,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0172,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0173,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0174,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0175,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0176,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0177,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0178,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0179,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0180,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0181,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0182,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0183,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0184,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0185,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0186,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0187,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0188,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0189,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0190,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0191,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0192,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0193,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0194,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0195,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0196,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0197,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0198,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0199,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0200,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0201,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0202,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0203,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0204,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0205,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0206,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0207,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0208,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0209,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0210,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0211,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0212,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0213,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0214,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0215,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0216,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0217,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0218,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0219,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0220,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0221,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0222,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0223,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0224,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0225,Gara Aradul Nou,1,S6
L3,L,L3-1-L-0226,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0227,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0228,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0229,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0230,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0231,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0232,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0233,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0234,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0235,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0236,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0237,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0238,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0239,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0240,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0241,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0242,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0243,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0244,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0245,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0246,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0247,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0248,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0249,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0250,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0251,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0252,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0253,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0254,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0255,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0256,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0257,Gara Aradul Nou,1,S6
L3,SD,L3-1-SD-0258,Gara Aradul Nou,1,S6
L6,L,L6-0-L-0259,Piața Romană,0,S7
L6,L,L6-0-L-0260,Piața Romană,0,S7
L6,L,L6-0-L-0261,Piața Romană,0,S7
L6,L,L6-0-L-0262,Piața Romană,0,S7
L6,L,L6-0-L-0263,Piața Romană,0,S7
L6,L,L6-0-L-0264,Piața Romană,0,S7
L6,L,L6-0-L-0265,Piața Romană,0,S7
L6,L,L6-0-L-0266,Piața Romană,0,S7
L6,L,L6-0-L-0267,Piața Romană,0,S7
L6,L,L6-0-L-0268,Piața Romană,0,S7
L6,L,L6-0-L-0269,Piața Romană,0,S7
L6,L,L6-0-L-0270,Piața Romană,0,S7
L6,L,L6-0-L-0271,Piața Romană,0,S7
L6,L,L6-0-L-0272,Piața Romană,0,S7
L6,L,L6-0-L-0273,Piața Romană,0,S7
L6,L,L6-0-L-0274,Piața Romană,0,S7
L6,L,L6-0-L-0275,Piața Romană,0,S7
L6,L,L6-0-L-0276,Piața Romană,0,S7
L6,L,L6-0-L-0277,Piața Romană,0,S7
L6,L,L6-0-L-0278,Piața Romană,0,S7
L6,L,L6-0-L-0279,Piața Romană,0,S7
L6,L,L6-0-L-0280,Piața Romană,0,S7
L6,L,L6-0-L-0281,Piața Romană,0,S7
L6,L,L6-0-L-0282,Piața Romană,0,S7
L6,L,L6-0-L-0283,Piața Romană,0,S7
L6,L,L6-0-L-0284,Piața Romană,0,S7
L6,L,L6-0-L-0285,Piața Romană,0,S7
L6,L,L6-0-L-0286,Piața Romană,0,S7
L6,L,L6-0-L-0287,Piața Romană,0,S7
L6,L,L6-0-L-0288,Piața Romană,0,S7
L6,L,L6-0-L-0289,Piața Romană,0,S7
L6,L,L6-0-L-0290,Piața Romană,0,S7
L6,L,L6-0-L-0291,Piața Romană,0,S7
L6,L,L6-0-L-0292,Piața Romană,0,S7
L6,L,L6-0-L-0293,Piața Romană,0,S7
L6,L,L6-0-L-0294,Piața Romană,0,S7
L6,SD,L6-0-SD-0295,Piața Romană,0,S7
L6,SD,L6-0-SD-0296,Piața Romană,0,S7
L6,SD,L6-0-SD-0297,Piața Romană,0,S7
L6,SD,L6-0-SD-0298,Piața Romană,0,S7
L6,SD,L6-0-SD-0299,Piața Romană,0,S7
L6,SD,L6-0-SD-0300,Piața Romană,0,S7
L6,SD,L6-0-SD-0301,Piața Romană,0,S7
L6,SD,L6-0-SD-0302,Piața Romană,0,S7
L6,SD,L6-0-SD-0303,Piața Romană,0,S7
L6,SD,L6-0-SD-0304,Piața Romană,0,S7
L6,SD,L6-0-SD-0305,Piața Romană,0,S7
L6,SD,L6-0-SD-0306,Piața Romană,0,S7
L6,SD,L6-0-SD-0307,Piața Romană,0,S7
L6,SD,L6-0-SD-0308,Piața Romană,0,S7
L6,SD,L6-0-SD-0309,Piața Romană,0,S7
L6,SD,L6-0-SD-0310,Piața Romană,0,S7
L6,SD,L6-0-SD-0311,Piața Romană,0,S7
L6,SD,L6-0-SD-0312,Piața Romană,0,S7
L6,SD,L6-0-SD-0313,Piața Romană,0,S7
L6,SD,L6-0-SD-0314,Piața Romană,0,S7
L6,SD,L6-0-SD-0315,Piața Romană,0,S7
L6,SD,L6-0-SD-0316,Piața Romană,0,S7
L6,SD,L6-0-SD-0317,Piața Romană,0,S7
L6,SD,L6-0-SD-0318,Piața Romană,0,S7
L6,SD,L6-0-SD-0319,Piața Romană,0,S7
L6,SD,L6-0-SD-0320,Piața Romană,0,S7
L6,SD,L6-0-SD-0321,Piața Romană,0,S7
L6,SD,L6-0-SD-0322,Piața Romană,0,S7
L6,SD,L6-0-SD-0323,Piața Romană,0,S7
L6,L,L6-1-L-0324,Piața Gai,1,S8
L6,L,L6-1-L-0325,Piața Gai,1,S8
L6,L,L6-1-L-0326,Piața Gai,1,S8
L6,L,L6-1-L-0327,Piața Gai,1,S8
L6,L,L6-1-L-0328,Piața Gai,1,S8
L6,L,L6-1-L-0329,Piața Gai,1,S8
L6,L,L6-1-L-0330,Piața Gai,1,S8
L6,L,L6-1-L-0331,Piața Gai,1,S8
L6,L,L6-1-L-0332,Piața Gai,1,S8
L6,L,L6-1-L-0333,Piața Gai,1,S8
L6,L,L6-1-L-0334,Piața Gai,1,S8
L6,L,L6-1-L-0335,Piața Gai,1,S8
L6,L,L6-1-L-0336,Piața Gai,1,S8
L6,L,L6-1-L-0337,Piața Gai,1,S8
L6,L,L6-1-L-0338,Piața Gai,1,S8
L6,L,L6-1-L-0339,Piața Gai,1,S8
L6,L,L6-1-L-0340,Piața Gai,1,S8
L6,L,L6-1-L-0341,Piața Gai,1,S8
L6,L,L6-1-L-0342,Piața Gai,1,S8
L6,L,L6-1-L-0343,Piața Gai,1,S8
L6,L,L6-1-L-0344,Piața Gai,1,S8
L6,L,L6-1-L-0345,Piața Gai,1,S8
L6,L,L6-1-L-0346,Piața Gai,1,S8
L6,L,L6-1-L-0347,Piața Gai,1,S8
L6,L,L6-1-L-0348,Piața Gai,1,S8
L6,L,L6-1-L-0349,Piața Gai,1,S8
L6,L,L6-1-L-0350,Piața Gai,1,S8
L6,L,L6-1-L-0351,Piața Gai,1,S8
L6,L,L6-1-L-0352,Piața Gai,1,S8
L6,L,L6-1-L-0353,Piața Gai,1,S8
L6,L,L6-1-L-0354,Piața Gai,1,S8
L6,L,L6-1-L-0355,Piața Gai,1,S8
L6,L,L6-1-L-0356,Piața Gai,1,S8
L6,L,L6-1-L-0357,Piața Gai,1,S8
L6,L,L6-1-L-0358,Piața Gai,1,S8
L6,SD,L6-1-SD-0359,Piața Gai,1,S8
L6,SD,L6-1-SD-0360,Piața Gai,1,S8
L6,SD,L6-1-SD-0361,Piața Gai,1,S8
L6,SD,L6-1-SD-0362,Piața Gai,1,S8
L6,SD,L6-1-SD-0363,Piața Gai,1,S8
L6,SD,L6-1-SD-0364,Piața Gai,1,S8
L6,SD,L6-1-SD-0365,Piața Gai,1,S8
L6,SD,L6-1-SD-0366,Piața Gai,1,S8
L6,SD,L6-1-SD-0367,Piața Gai,1,S8
L6,SD,L6-1-SD-0368,Piața Gai,1,S8
L6,SD,L6-1-SD-0369,Piața Gai,1,S8
L6,SD,L6-1-SD-0370,Piața Gai,1,S8
L6,SD,L6-1-SD-0371,Piața Gai,1,S8
L6,SD,L6-1-SD-0372,Piața Gai,1,S8
L6,SD,L6-1-SD-0373,Piața Gai,1,S8
L6,SD,L6-1-SD-0374,Piața Gai,1,S8
L6,SD,L6-1-SD-0375,Piața Gai,1,S8
L6,SD,L6-1-SD-0376,Piața Gai,1,S8
L6,SD,L6-1-SD-0377,Piața Gai,1,S8
L6,SD,L6-1-SD-0378,Piața Gai,1,S8
L6,SD,L6-1-SD-0379,Piața Gai,1,S8
L6,SD,L6-1-SD-0380,Piața Gai,1,S8
L6,SD,L6-1-SD-0381,Piața Gai,1,S8
L6,SD,L6-1-SD-0382,Piața Gai,1,S8
L6,SD,L6-1-SD-0383,Piața Gai,1,S8
L6,SD,L6-1-SD-0384,Piața Gai,1,S8
L6,SD,L6-1-SD-0385,Piața Gai,1,S8
L6,SD,L6-1-SD-0386,Piața Gai,1,S8
L6,SD,L6-1-SD-0387,Piața Gai,1,S8
L7,L,L7-0-L-0388,Piața Romană,0,S9
L7,L,L7-0-L-0389,Piața Romană,0,S9
L7,L,L7-0-L-0390,Piața Romană,0,S9
L7,L,L7-0-L-0391,Piața Romană,0,S9
L7,L,L7-0-L-0392,Piața Romană,0,S9
L7,L,L7-0-L-0393,Piața Romană,0,S9
L7,L,L7-0-L-0394,Piața Romană,0,S9
L7,L,L7-0-L-0395,Piața Romană,0,S9
L7,L,L7-0-L-0396,Piața Romană,0,S9
L7,L,L7-0-L-0397,Piața Romană,0,S9
L7,L,L7-0-L-0398,Piața Romană,0,S9
L7,L,L7-0-L-0399,Piața Romană,0,S9
L7,L,L7-0-L-0400,Piața Romană,0,S9
L7,L,L7-0-L-0401,Piața Romană,0,S9
L7,L,L7-0-L-0402,Piața Romană,0,S9
L7,L,L7-0-L-0403,Piața Romană,0,S9
L7,L,L7-0-L-0404,Piața Romană,0,S9
L7,L,L7-0-L-0405,Piața Romană,0,S9
L7,L,L7-0-L-0406,Piața Romană,0,S9
L7,L,L7-0-L-0407,Piața Romană,0,S9
L7,L,L7-0-L-0408,Piața Romană,0,S9
L7,L,L7-0-L-0409,Piața Romană,0,S9
L7,L,L7-0-L-0410,Piața Romană,0,S9
L7,L,L7-0-L-0411,Piața Romană,0,S9
L7,L,L7-0-L-0412,Piața Romană,0,S9
L7,L,L7-0-L-0413,Piața Romană,0,S9
L7,L,L7-0-L-0414,Piața Romană,0,S9
L7,L,L7-0-L-0415,Piața Romană,0,S9
L7,L,L7-0-L-0416,Piața Romană,0,S9
L7,L,L7-0-L-0417,Piața Romană,0,S9
L7,L,L7-0-L-0418,Piața Romană,0,S9
L7,L,L7-0-L-0419,Piața Romană,0,S9
L7,L,L7-0-L-0420,Piața Romană,0,S9
L7,L,L7-0-L-0421,Piața Romană,0,S9
L7,L,L7-0-L-0422,Piața Romană,0,S9
L7,L,L7-0-L-0423,Piața Romană,0,S9
L7,L,L7-0-L-0424,Piața Romană,0,S9
L7,L,L7-0-L-0425,Piața Romană,0,S9
L7,L,L7-0-L-0426,Piața Romană,0,S9
L7,L,L7-0-L-0427,Piața Romană,0,S9
L7,L,L7-0-L-0428,Piața Romană,0,S9
L7,L,L7-0-L-0429,Piața Romană,0,S9
L7,L,L7-0-L-0430,Piața Romană,0,S9
L7,L,L7-0-L-0431,Piața Romană,0,S9
L7,L,L7-0-L-0432,Piața Romană,0,S9
L7,L,L7-0-L-0433,Piața Romană,0,S9
L7,L,L7-0-L-0434,Piața Romană,0,S9
L7,L,L7-0-L-0435,Piața Romană,0,S9
L7,L,L7-0-L-0436,Piața Romană,0,S9
L7,L,L7-0-L-0437,Piața Romană,0,S9
L7,L,L7-0-L-0438,Piața Romană,0,S9
L7,L,L7-0-L-0439,Piața Romană,0,S9
L7,L,L7-0-L-0440,Piața Romană,0,S9
L7,L,L7-0-L-0441,Piața Romană,0,S9
L7,L,L7-0-L-0442,Piața Romană,0,S9
L7,L,L7-0-L-0443,Piața Romană,0,S9
L7,L,L7-0-L-0444,Piața Romană,0,S9
L7,L,L7-0-L-0445,Piața Romană,0,S9
L7,L,L7-0-L-0446,Piața Romană,0,S9
L7,L,L7-0-L-0447,Piața Romană,0,S9
L7,L,L7-0-L-0448,Piața Romană,0,S9
L7,L,L7-0-L-0449,Piața Romană,0,S9
L7,L,L7-0-L-0450,Piața Romană,0,S9
L7,L,L7-0-L-0451,Piața Romană,0,S9
L7,L,L7-0-L-0452,Piața Romană,0,S9
L7,L,L7-0-L-0453,Piața Romană,0,S9
L7,L,L7-0-L-0454,Piața Romană,0,S9
L7,L,L7-0-L-0455,Piața Romană,0,S9
L7,L,L7-0-L-0456,Piața Romană,0,S9
L7,L,L7-0-L-0457,Piața Romană,0,S9
L7,L,L7-0-L-0458,Piața Romană,0,S9
L7,L,L7-0-L-0459,Piața Romană,0,S9
L7,L,L7-0-L-0460,Piața Romană,0,S9
L7,L,L7-0-L-0461,Piața Romană,0,S9
L7,L,L7-0-L-0462,Piața Romană,0,S9
L7,L,L7-0-L-0463,Piața Romană,0,S9
L7,SD,L7-0-SD-0464,Piața Romană,0,S9
L7,SD,L7-0-SD-0465,Piața Romană,0,S9
L7,SD,L7-0-SD-0466,Piața Romană,0,S9
L7,SD,L7-0-SD-0467,Piața Romană,0,S9
L7,SD,L7-0-SD-0468,Piața Romană,0,S9
L7,SD,L7-0-SD-0469,Piața Romană,0,S9
L7,SD,L7-0-SD-0470,Piața Romană,0,S9
L7,SD,L7-0-SD-0471,Piața Romană,0,S9
L7,SD,L7-0-SD-0472,Piața Romană,0,S9
L7,SD,L7-0-SD-0473,Piața Romană,0,S9
L7,SD,L7-0-SD-0474,Piața Romană,0,S9
L7,SD,L7-0-SD-0475,Piața Romană,0,S9
L7,SD,L7-0-SD-0476,Piața Romană,0,S9
L7,SD,L7-0-SD-0477,Piața Romană,0,S9
L7,SD,L7-0-SD-0478,Piața Romană,0,S9
L7,SD,L7-0-SD-0479,Piața Romană,0,S9
L7,SD,L7-0-SD-0480,Piața Romană,0,S9
L7,SD,L7-0-SD-0481,Piața Romană,0,S9
L7,SD,L7-0-SD-0482,Piața Romană,0,S9
L7,SD,L7-0-SD-0483,Piața Romană,0,S9
L7,SD,L7-0-SD-0484,Piața Romană,0,S9
L7,SD,L7-0-SD-0485,Piața Romană,0,S9
L7,SD,L7-0-SD-0486,Piața Romană,0,S9
L7,SD,L7-0-SD-0487,Piața Romană,0,S9
L7,SD,L7-0-SD-0488,Piața Romană,0,S9
L7,SD,L7-0-SD-0489,Piața Romană,0,S9
L7,SD,L7-0-SD-0490,Piața Romană,0,S9
L7,SD,L7-0-SD-0491,Piața Romană,0,S9
L7,SD,L7-0-SD-0492,Piața Romană,0,S9
L7,SD,L7-0-SD-0493,Piața Romană,0,S9
L7,L,L7-1-L-0494,Făt Frumos,1,S10
L7,L,L7-1-L-0495,Făt Frumos,1,S10
L7,L,L7-1-L-0496,Făt Frumos,1,S10
L7,L,L7-1-L-0497,Făt Frumos,1,S10
L7,L,L7-1-L-0498,Făt Frumos,1,S10
L7,L,L7-1-L-0499,Făt Frumos,1,S10
L7,L,L7-1-L-0500,Făt Frumos,1,S10
L7,L,L7-1-L-0501,Făt Frumos,1,S10
L7,L,L7-1-L-0502,Făt Frumos,1,S10
L7,L,L7-1-L-0503,Făt Frumos,1,S10
L7,L,L7-1-L-0504,Făt Frumos,1,S10
L7,L,L7-1-L-0505,Făt Frumos,1,S10
L7,L,L7-1-L-0506,Făt Frumos,1,S10
